FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
070414;0000;;32,725;;
070415;0000;;31,2625;;
070416;0000;;27,6292;;
070417;0000;;41,8041;;
070418;0000;;39,0958;;
070419;0000;;32,025;;
070420;0000;;41,9125;;
070421;0000;;38,8749;;
070422;0000;;24,2958;;
070423;0000;;50,5791;;
070424;0000;;49,3458;;
070425;0000;;49,2374;;
070426;0000;;80,229;;
070427;0000;;66,5665;;
070428;0000;;46,5499;;
070429;0000;;50,0583;;
070430;0000;;35,9458;;
070501;0000;;27,4041;;
070502;0000;;38,8333;;
070503;0000;;30,8041;;
070504;0000;;40,1791;;
070505;0000;;34,9;;
070506;0000;;28,9875;;
070507;0000;;51,3291;;
070508;0000;;74,8958;;
070509;0000;;72,5707;;
070510;0000;;65,6625;;
070511;0000;;106,975;;
070512;0000;;98,0833;;
070513;0000;;46,7708;;
070514;0000;;68,0957;;
070515;0000;;81,4862;;
070516;0000;;95,5833;;
070517;0000;;71,5125;;
070518;0000;;80,1416;;
070519;0000;;78,8124;;
070520;0000;;59,5082;;
070521;0000;;43,1583;;
070522;0000;;55,9125;;
070523;0000;;79,9082;;
070524;0000;;100,283;;
070525;0000;;92,8082;;
070526;0000;;87,8582;;
070527;0000;;80,4583;;
070528;0000;;69,3749;;
070529;0000;;58,1082;;
070530;0000;;40,1738;;
070531;0000;;32,1249;;
070601;0000;;25,7791;;
070602;0000;;38,8416;;
070603;0000;;56,8375;;
070604;0000;;54,6666;;
070605;0000;;60,8541;;
070606;0000;;51,7458;;
070607;0000;;58,7833;;
070608;0000;;69,854;;
070609;0000;;38,3791;;
070610;0000;;33,5916;;
070611;0000;;70,2999;;
070612;0000;;89,2582;;
070613;0000;;25,4;;
070614;0000;;33,6348;;
070615;0000;;34,9083;;
070616;0000;;54,4958;;
070617;0000;;44,5083;;
070618;0000;;35,4083;;
070619;0000;;42,1624;;
070620;0000;;22,525;;
070621;0000;;33,2333;;
070622;0000;;38,35;;
070623;0000;;26,8541;;
070624;0000;;54,9166;;
070625;0000;;47,8708;;
070626;0000;;58,3333;;
070627;0000;;87,8374;;
070628;0000;;88,4583;;
070629;0000;;86,979;;
070630;0000;;37,7999;;
070701;0000;;55,4625;;
070702;0000;;;;
070703;0000;;;;
070704;0000;;;;
070705;0000;;;;
070706;0000;;;;
070707;0000;;;;
070708;0000;;;;
070709;0000;;;;
070710;0000;;;;
070711;0000;;52,1458;;
070712;0000;;63,1332;;
070713;0000;;33,3916;;
070714;0000;;25,8333;;
070715;0000;;28,6708;;
070716;0000;;27,5042;;
070717;0000;;27,425;;
070718;0000;;31,0958;;
070719;0000;;18,7375;;
070720;0000;;28,9333;;
070721;0000;;32,4166;;
070722;0000;;25,4708;;
070723;0000;;36,4166;;
070724;0000;;28,175;;
070725;0000;;36,6124;;
070726;0000;;44,5125;;
070727;0000;;56,2791;;
070728;0000;;56,6473;;
070729;0000;;;;
070730;0000;;;;
070731;0000;;61,4708;;
070801;0000;;32,8208;;
070802;0000;;44,7666;;
070803;0000;;40,1624;;
070804;0000;;58,1375;;
070805;0000;;44,2125;;
070806;0000;;32,825;;
070807;0000;;54,4124;;
070808;0000;;27,3916;;
070809;0000;;33,2208;;
070810;0000;;36,2916;;
070811;0000;;43,3875;;
070812;0000;;34,8207;;
070813;0000;;33,9958;;
070814;0000;;28,8041;;
070815;0000;;29,5083;;
070816;0000;;24,9417;;
070817;0000;;31,375;;
070818;0000;;40,025;;
070819;0000;;34,4874;;
070820;0000;;48,2291;;
070821;0000;;55,2541;;
070822;0000;;46,5666;;
070823;0000;;40,3749;;
070824;0000;;24,2958;;
070825;0000;;31,8208;;
070826;0000;;33,95;;
070827;0000;;38,6375;;
070828;0000;;49,7499;;
070829;0000;;56,5916;;
070830;0000;;70,4303;;
070831;0000;;71,6831;;
070901;0000;;60,65;;
070902;0000;;31,9958;;
070903;0000;;25,1666;;
070904;0000;;43,1416;;
070905;0000;;58,1166;;
070906;0000;;74,9498;;
070907;0000;;37,1249;;
070908;0000;;19,4291;;
070909;0000;;24,5291;;
070910;0000;;34,2999;;
070911;0000;;37,7833;;
070912;0000;;41,3708;;
070913;0000;;30,9;;
070914;0000;;30,8458;;
070915;0000;;29,55;;
070916;0000;;23,95;;
070917;0000;;27,3375;;
070918;0000;;27,0875;;
070919;0000;;22,7833;;
070920;0000;;32,8749;;
070921;0000;;75,6998;;
070922;0000;;33,2958;;
070923;0000;;33,0166;;
070924;0000;;41,575;;
070925;0000;;44,3458;;
070926;0000;;33,9249;;
070927;0000;;45,4166;;
070928;0000;;55,8749;;
070929;0000;;42,1791;;
070930;0000;;22,3625;;
071001;0000;;26,3083;;
071002;0000;;47,9541;;
071003;0000;;32,7166;;
071004;0000;;37,8958;;
071005;0000;;43,325;;
071006;0000;;38,45;;
071007;0000;;46,4916;;
071008;0000;;38,4791;;
071009;0000;;33,0666;;
071010;0000;;32,1833;;
071011;0000;;28,85;;
071012;0000;;28,5875;;
071013;0000;;19,3833;;
071014;0000;;15,5708;;
071015;0000;;20,3208;;
071016;0000;;54,3416;;
071017;0000;;62,8707;;
071018;0000;;52,1249;;
071019;0000;;37,6833;;
071020;0000;;34,6749;;
071021;0000;;49,5458;;
071022;0000;;36,9291;;
071023;0000;;39,8714;;
071024;0000;;25,9958;;
071025;0000;;48,8666;;
071026;0000;;90,8749;;
071027;0000;;56,2249;;
071028;0000;;23,0583;;
071029;0000;;37,1041;;
071030;0000;;33,2666;;
071031;0000;;29,975;;
071101;0000;;29,0291;;
071102;0000;;37,0333;;
071103;0000;;39,0291;;
071104;0000;;50,2166;;
071105;0000;;46,4958;;
071106;0000;;53,4957;;
071107;0000;;52,5583;;
071108;0000;;28,8167;;
071109;0000;;17,7125;;
071110;0000;;32,3124;;
071111;0000;;34,225;;
071112;0000;;38,0041;;
071113;0000;;37,0166;;
071114;0000;;55,5208;;
071115;0000;;36,3608;;
071116;0000;;31,1458;;
071117;0000;;28,1917;;
071118;0000;;29,1166;;
071119;0000;;53,2874;;
071120;0000;;51,7125;;
071121;0000;;27,6583;;
071122;0000;;34,0083;;
071123;0000;;50,8958;;
071124;0000;;27,3625;;
071125;0000;;12,1167;;
071126;0000;;24,1375;;
071127;0000;;31,5291;;
071128;0000;;30,775;;
071129;0000;;28,7333;;
071130;0000;;35,9416;;
071201;0000;;56,8207;;
071202;0000;;60,6166;;
071203;0000;;36,5916;;
071204;0000;;34,1666;;
071205;0000;;42,6708;;
071206;0000;;33,4999;;
071207;0000;;22,0417;;
071208;0000;;13,5875;;
071209;0000;;17,375;;
071210;0000;;29,8041;;
071211;0000;;50,3207;;
071212;0000;;42,9791;;
071213;0000;;25,7583;;
071214;0000;;33,8041;;
071215;0000;;47,9208;;
071216;0000;;31,75;;
071217;0000;;32,2291;;
071218;0000;;26,9958;;
071219;0000;;26,85;;
071220;0000;;26,1;;
071221;0000;;20,8708;;
071222;0000;;28,2833;;
071223;0000;;43,3833;;
071224;0000;;44,9;;
071225;0000;;14,4583;;
071226;0000;;13,1792;;
071227;0000;;24,75;;
071228;0000;;29,6625;;
071229;0000;;22,6625;;
071230;0000;;26,7208;;
071231;0000;;41,9166;;
080101;0000;;54,2208;;
080102;0000;;32,3583;;
080103;0000;;36,1416;;
080104;0000;;53,7583;;
080105;0000;;40,2125;;
080106;0000;;32,4416;;
080107;0000;;28,7542;;
080108;0000;;25,7791;;
080109;0000;;26,1125;;
080110;0000;;79,8457;;
080111;0000;;56,5541;;
080112;0000;;57,1249;;
080113;0000;;33,4916;;
080114;0000;;28,2292;;
080115;0000;;41,8541;;
080116;0000;;58,7791;;
080117;0000;;43,1166;;
080118;0000;;35,7875;;
080119;0000;;48,3499;;
080120;0000;;35,7833;;
080121;0000;;45,5083;;
080122;0000;;39,3833;;
080123;0000;;36,5624;;
080124;0000;;29,3208;;
080125;0000;;25,6541;;
080126;0000;;30,0041;;
080127;0000;;30,0083;;
080128;0000;;32,15;;
080129;0000;;25,4;;
080130;0000;;31,8666;;
080131;0000;;33,2958;;
080201;0000;;33,0708;;
080202;0000;;36,15;;
080203;0000;;30,0208;;
080204;0000;;19,1041;;
080205;0000;;22,3333;;
080206;0000;;32,1292;;
080207;0000;;23,2916;;
080208;0000;;39,2083;;
080209;0000;;46,9041;;
080210;0000;;42,6124;;
080211;0000;;50,2999;;
080212;0000;;42,3791;;
080213;0000;;45,2999;;
080214;0000;;33,0458;;
080215;0000;;34,5624;;
080216;0000;;53,0166;;
080217;0000;;39,1292;;
080218;0000;;40,8666;;
080219;0000;;48,9916;;
080220;0000;;53,925;;
080221;0000;;42,3375;;
080222;0000;;37,4541;;
080223;0000;;34,4916;;
080224;0000;;31,6708;;
080225;0000;;26,7583;;
080226;0000;;33,2708;;
080227;0000;;30,4791;;
080228;0000;;41,2291;;
080229;0000;;36,9666;;
080301;0000;;28,6416;;
080302;0000;;51,9;;
080303;0000;;59,775;;
080304;0000;;65,6832;;
080305;0000;;47,7333;;
080306;0000;;41,1791;;
080307;0000;;42,1333;;
080308;0000;;26,4958;;
080309;0000;;;;
080310;0000;;30,3792;;
080311;0000;;26,5208;;
080312;0000;;34,3208;;
080313;0000;;46,238;;
080314;0000;;40,6333;;
080315;0000;;31,35;;
080316;0000;;32,3583;;
080317;0000;;43,5041;;
080318;0000;;43,9416;;
080319;0000;;29,5174;;
080320;0000;;53,3499;;
080321;0000;;41,6833;;
080322;0000;;44,2125;;
080323;0000;;26,9958;;
080324;0000;;;;
080325;0000;;24,6583;;
080326;0000;;27,2666;;
080327;0000;;38,2499;;
080328;0000;;38,9166;;
080329;0000;;31,15;;
080330;0000;;25,525;;
080331;0000;;32,7416;;
080401;0000;;41,6416;;
080402;0000;;33,075;;
080403;0000;;34,2458;;
080404;0000;;34,9083;;
080405;0000;;35,95;;
080406;0000;;31,05;;
080407;0000;;32,2041;;
080408;0000;;48,4125;;
080409;0000;;36,0208;;
080410;0000;;29,5708;;
080411;0000;;24,1583;;
080412;0000;;29,9166;;
080413;0000;;18,1958;;
080414;0000;;23,75;;
080415;0000;;29,2791;;
080416;0000;;42,1833;;
080417;0000;;34,7958;;
080418;0000;;27,4916;;
080419;0000;;40,4791;;
080420;0000;;;;
080421;0000;;;;
080422;0000;;35,1583;;
080423;0000;;;;
080424;0000;;29,9083;;
080425;0000;;27,7625;;
080426;0000;;37,7333;;
080427;0000;;23,6042;;
080428;0000;;17,4916;;
080429;0000;;35,6375;;
080430;0000;;31,7333;;
080501;0000;;33,9374;;
080502;0000;;39,4583;;
080503;0000;;57,6041;;
080504;0000;;;;
080505;0000;;;;
080506;0000;;29,5125;;
080507;0000;;65,5166;;
080508;0000;;72,5999;;
080509;0000;;64,4583;;
080510;0000;;74,3041;;
080511;0000;;74,0999;;
080512;0000;;80,6564;;
080513;0000;;75,0957;;
080514;0000;;67,3916;;
080515;0000;;75,379;;
080516;0000;;76,7957;;
080517;0000;;63,2624;;
080518;0000;;35,9708;;
080519;0000;;33,4874;;
080520;0000;;31,7333;;
080521;0000;;26,15;;
080522;0000;;20,3958;;
080523;0000;;37,6166;;
080524;0000;;43,8833;;
080525;0000;;48,7083;;
080526;0000;;46,5958;;
080527;0000;;34,6249;;
080528;0000;;91,5624;;
080529;0000;;80,2124;;
080530;0000;;65,3541;;
080531;0000;;66,6458;;
080601;0000;;66,1206;;
080602;0000;;55,6541;;
080603;0000;;72,3207;;
080604;0000;;39,0958;;
080605;0000;;20,075;;
080606;0000;;38,2541;;
080607;0000;;;;
080608;0000;;22,55;;
080609;0000;;16,2375;;
080610;0000;;21,7166;;
080611;0000;;29,925;;
080612;0000;;33,325;;
080613;0000;;44,9916;;
080614;0000;;42,1136;;
080615;0000;;;;
080616;0000;;;;
080617;0000;;29,5166;;
080618;0000;;28,7958;;
080619;0000;;18,6791;;
080620;0000;;18,9625;;
080621;0000;;31,2291;;
080622;0000;;32,0166;;
080623;0000;;39,8458;;
080624;0000;;51,6208;;
080625;0000;;57,7999;;
080626;0000;;54,1749;;
080627;0000;;56,1458;;
080628;0000;;67,8457;;
080629;0000;;49,6208;;
080630;0000;;48,4791;;
080701;0000;;54,4999;;
080702;0000;;40,6791;;
080703;0000;;33,8958;;
080704;0000;;22,3583;;
080705;0000;;24,2708;;
080706;0000;;24,9417;;
080707;0000;;32,2041;;
080708;0000;;42,5083;;
080709;0000;;39,2999;;
080710;0000;;39,8291;;
080711;0000;;33,4249;;
080712;0000;;31,1541;;
080713;0000;;23,0291;;
080714;0000;;33,4916;;
080715;0000;;25,0625;;
080716;0000;;19,45;;
080717;0000;;15,8833;;
080718;0000;;31,8916;;
080719;0000;;33,7499;;
080720;0000;;23,825;;
080721;0000;;27,4333;;
080722;0000;;23,4166;;
080723;0000;;12,8875;;
080724;0000;;43,0833;;
080725;0000;;47,7374;;
080726;0000;;37,8624;;
080727;0000;;21,3333;;
080728;0000;;29,7458;;
080729;0000;;28,9458;;
080730;0000;;35,5624;;
080731;0000;;39,2374;;
080801;0000;;10,7875;;
080802;0000;;11,35;;
080803;0000;;20,575;;
080804;0000;;21,2458;;
080805;0000;;22,2416;;
080806;0000;;23,2458;;
080807;0000;;29,2625;;
080808;0000;;42,6874;;
080809;0000;;41,0916;;
080810;0000;;28,7541;;
080811;0000;;16,225;;
080812;0000;;27,6917;;
080813;0000;;35,1458;;
080814;0000;;31,575;;
080815;0000;;16,9167;;
080816;0000;;12,3833;;
080817;0000;;17,375;;
080818;0000;;22,4381;;
080819;0000;;30,3;;
080820;0000;;22,1166;;
080821;0000;;28,425;;
080822;0000;;38,0083;;
080823;0000;;30,3375;;
080824;0000;;31,8125;;
080825;0000;;31,7541;;
080826;0000;;35,5521;;
080827;0000;;34,5708;;
080828;0000;;24,2125;;
080829;0000;;43,3666;;
080830;0000;;46,7332;;
080831;0000;;29,2958;;
080901;0000;;26,7333;;
080902;0000;;20,7666;;
080903;0000;;20,4708;;
080904;0000;;29,7166;;
080905;0000;;28,15;;
080906;0000;;30,1;;
080907;0000;;27,7916;;
080908;0000;;35,9208;;
080909;0000;;38,225;;
080910;0000;;32,275;;
080911;0000;;34,5375;;
080912;0000;;47,7124;;
080913;0000;;59,4041;;
080914;0000;;50,8499;;
080915;0000;;56,9541;;
080916;0000;;52,2136;;
080917;0000;;34,5541;;
080918;0000;;39,9041;;
080919;0000;;43,1666;;
080920;0000;;57,8999;;
080921;0000;;47,0333;;
080922;0000;;39,2499;;
080923;0000;;41,3333;;
080924;0000;;47,0082;;
080925;0000;;36,9124;;
080926;0000;;30,5869;;
080927;0000;;25,5541;;
080928;0000;;28,9041;;
080929;0000;;34,7458;;
080930;0000;;25,9375;;
081001;0000;;42,4142;;
081002;0000;;;;
081003;0000;;;;
081004;0000;;40,7333;;
081005;0000;;35,0666;;
081006;0000;;49,9916;;
081007;0000;;55,3416;;
081008;0000;;29,3875;;
081009;0000;;31,6958;;
081010;0000;;32,4125;;
081011;0000;;29,0458;;
081012;0000;;21,6416;;
081013;0000;;42,8208;;
081014;0000;;58,8624;;
081015;0000;;62,7874;;
081016;0000;;62,3166;;
081017;0000;;57,9249;;
081018;0000;;59,9624;;
081019;0000;;48,6791;;
081020;0000;;29,3625;;
081021;0000;;95,5415;;
081022;0000;;65,4249;;
081023;0000;;58,9541;;
081024;0000;;51,5666;;
081025;0000;;28,0375;;
081026;0000;;42,7708;;
081027;0000;;35,95;;
081028;0000;;43,1083;;
081029;0000;;53,0166;;
081030;0000;;50,9583;;
081031;0000;;32,4458;;
081101;0000;;27,6875;;
081102;0000;;32,4041;;
081103;0000;;30,6333;;
081104;0000;;44,6666;;
081105;0000;;25,7333;;
081106;0000;;27,7375;;
081107;0000;;21,7;;
081108;0000;;43,8291;;
081109;0000;;39,2666;;
081110;0000;;46,8956;;
081111;0000;;68,9749;;
081112;0000;;57,2;;
081113;0000;;27,1083;;
081114;0000;;25,6166;;
081115;0000;;45,4916;;
081116;0000;;45,6333;;
081117;0000;;61,1874;;
081118;0000;;53,3541;;
081119;0000;;46,7333;;
081120;0000;;36,225;;
081121;0000;;57,6791;;
081122;0000;;43,0833;;
081123;0000;;31,7958;;
081124;0000;;42,9583;;
081125;0000;;48,2041;;
081126;0000;;26,1625;;
081127;0000;;21,9958;;
081128;0000;;25,4333;;
081129;0000;;41,0582;;
081130;0000;;59,0416;;
081201;0000;;;;
081202;0000;;;;
081203;0000;;;;
081204;0000;;;;
081205;0000;;;;
081206;0000;;;;
081207;0000;;;;
081208;0000;;;;
081209;0000;;;;
081210;0000;;;;
081211;0000;;;;
081212;0000;;;;
081213;0000;;;;
081214;0000;;;;
081215;0000;;;;
081216;0000;;;;
081217;0000;;;;
081218;0000;;;;
081219;0000;;;;
081220;0000;;;;
081221;0000;;;;
081222;0000;;;;
081223;0000;;;;
081224;0000;;;;
081225;0000;;;;
081226;0000;;;;
081227;0000;;;;
081228;0000;;;;
081229;0000;;;;
081230;0000;;;;
081231;0000;;;;
090101;0000;;72,7166;;
090102;0000;;83,9041;;
090103;0000;;72,254;;
090104;0000;;59,4041;;
090105;0000;;31,8291;;
090106;0000;;6,69582;;
090107;0000;;13,621;;
090108;0000;;9,15416;;
090109;0000;;6,37083;;
090110;0000;;5,92083;;
090111;0000;;8,01248;;
090112;0000;;60,6833;;
090113;0000;;37,0055;;
090114;0000;;;;
090115;0000;;45,4217;;
090116;0000;;;;
090117;0000;;;;
090118;0000;;;;
090119;0000;;;;
090120;0000;;41,3541;;
090121;0000;;52,7428;;
090122;0000;;41,9086;;
090123;0000;;39,0125;;
090124;0000;;47,6291;;
090125;0000;;39,8083;;
090126;0000;;59,6958;;
090127;0000;;64,0249;;
090128;0000;;72,1708;;
090129;0000;;49,0333;;
090130;0000;;51,1458;;
090131;0000;;74,2124;;
090201;0000;;67,3583;;
090202;0000;;50,6043;;
090203;0000;;46,8875;;
090204;0000;;30,2416;;
090205;0000;;99,2249;;
090206;0000;;58,0666;;
090207;0000;;;;
090208;0000;;;;
090209;0000;;;;
090210;0000;;130,445;;
090211;0000;;51,5042;;
090212;0000;;76,6166;;
090213;0000;;;;
090214;0000;;76,3499;;
090215;0000;;63,9458;;
090216;0000;;30,3792;;
090217;0000;;66,4833;;
090218;0000;;61,6666;;
090219;0000;;41,5208;;
090220;0000;;46,4541;;
090221;0000;;71,879;;
090222;0000;;53,2333;;
090223;0000;;78,4374;;
090224;0000;;35,9583;;
090225;0000;;32,2666;;
090226;0000;;34,0791;;
090227;0000;;33,3208;;
090228;0000;;25,0333;;
090301;0000;;24,1166;;
090302;0000;;;;
090303;0000;;28,95;;
090304;0000;;34,0416;;
090305;0000;;49,3749;;
090306;0000;;70,1582;;
090307;0000;;61,9916;;
090308;0000;;44,2166;;
090309;0000;;41,8375;;
090310;0000;;26,7826;;
090311;0000;;;38,8447;
090312;0000;;67,1624;;
090313;0000;;49,1272;;
090314;0000;;53,7833;;
090315;0000;;85,7166;;
090316;0000;;50,1166;;
090317;0000;;59,5458;;
090318;0000;;56,2582;;
090319;0000;;38,6708;;
090320;0000;;44,4166;;
090321;0000;;56,4583;;
090322;0000;;79,1041;;
090323;0000;;62,7041;;
090324;0000;;44,45;;
090325;0000;;54,325;;
090326;0000;;56,4999;;
090327;0000;;41,4458;;
090328;0000;;39,8833;;
090329;0000;;32,7999;;
090330;0000;;72,2791;;
090331;0000;;104,621;;
090401;0000;;75,9091;;
090402;0000;;78;;
090403;0000;;44,6666;;
090404;0000;;32,2083;;
090405;0000;;9,33333;;
090406;0000;;12,9167;;
090407;0000;;7,91666;;
090408;0000;;9,22726;;
090409;0000;;6,125;;
090410;0000;;7,375;;
090411;0000;;4,75;;
090412;0000;;38,1666;;
090413;0000;;54,25;;
090414;0000;;75,7916;;
090415;0000;;23,8333;;
090416;0000;;15,5;;
090417;0000;;12,6667;;
090418;0000;;14,4583;;
090419;0000;;18,3333;;
090420;0000;;14,7083;;
090421;0000;;;;
090422;0000;;75,4583;;
090423;0000;;67,0833;;
090424;0000;;89,0416;;
090425;0000;;63,5789;;
090426;0000;;;;
090427;0000;;;;
090428;0000;;84;;
090429;0000;;55,6666;;
090430;0000;;54,5833;;
090501;0000;;57,0416;;
090502;0000;;49,3333;;
090503;0000;;53,7916;;
090504;0000;;71,4736;;
090505;0000;;57,8833;;
090506;0000;;80,004;;
090507;0000;;59,9083;;
090508;0000;;50,6916;;
090509;0000;;38,7833;;
090510;0000;;54,4;;
090511;0000;;99,9291;;
090512;0000;;58,6041;;
090513;0000;;47,7958;;
090514;0000;;35,4999;;
090515;0000;;46,325;;
090516;0000;;49,4958;;
090517;0000;;11,7542;;
090518;0000;;28,77;;
090519;0000;;75,9583;;
090520;0000;;72,9457;;
090521;0000;;78,0833;;
090522;0000;;64,2207;;
090523;0000;;59,0958;;
090524;0000;;65,4374;;
090525;0000;;;;
090526;0000;;;;
090527;0000;;49,3708;;
090528;0000;;;;
090529;0000;;;;
090530;0000;;61,9333;;
090531;0000;;45,45;;
090601;0000;;56,2666;;
090602;0000;;70,6458;;
090603;0000;;71,1207;;
090604;0000;;95,1707;;
090605;0000;;70,1582;;
090606;0000;;54,9374;;
090607;0000;;56,0833;;
090608;0000;;67,1624;;
090609;0000;;106,304;;
090610;0000;;;74,3958;
090611;0000;;83,3666;;
090612;0000;;75,0999;;
090613;0000;;56,4041;;
090614;0000;;31,6541;;
090615;0000;;50,1958;;
090616;0000;;53,0208;;
090617;0000;;73,7582;;
090618;0000;;60,2749;;
090619;0000;;28,1043;;
090620;0000;;16,45;;
090621;0000;;24,6791;;
090622;0000;;30,5624;;
090623;0000;;50,2083;;
090624;0000;;71,1582;;
090625;0000;;84,1166;;
090626;0000;;81,0916;;
090627;0000;;42,9;;
090628;0000;;31,875;;
090629;0000;;40,6124;;
090630;0000;;33,4499;;
090701;0000;;31,5708;;
090702;0000;;35,275;;
090703;0000;;46,6833;;
090704;0000;;44,3958;;
090705;0000;;41,8083;;
090706;0000;;44,5833;;
090707;0000;;27,4125;;
090708;0000;;36,5416;;
090709;0000;;51,7166;;
090710;0000;;28,6583;;
090711;0000;;43,2458;;
090712;0000;;48,2625;;
090713;0000;;45,8875;;
090714;0000;;54,5624;;
090715;0000;;50,1249;;
090716;0000;;43,1333;;
090717;0000;;34,4041;;
090718;0000;;33,5416;;
090719;0000;;45,7458;;
090720;0000;;47,3832;;
090721;0000;;31,9791;;
090722;0000;;21,3;;
090723;0000;;28,3792;;
090724;0000;;61,6207;;
090725;0000;;56,7208;;
090726;0000;;59,9874;;
090727;0000;;60,8083;;
090728;0000;;57,8749;;
090729;0000;;64,2249;;
090730;0000;;44,7791;;
090731;0000;;60,1416;;
090801;0000;;33,1458;;
090802;0000;;48,6041;;
090803;0000;;50,4541;;
090804;0000;;28,5;;
090805;0000;;23,0458;;
090806;0000;;42,3749;;
090807;0000;;28,0458;;
090808;0000;;42,0583;;
090809;0000;;34,0958;;
090810;0000;;42,5708;;
090811;0000;;47,3333;;
090812;0000;;33,8792;;
090813;0000;;48,5333;;
090814;0000;;32,9166;;
090815;0000;;;;
090816;0000;;;;
090817;0000;;;;
090818;0000;;31,2542;;
090819;0000;;33,2083;;
090820;0000;;33,6291;;
090821;0000;;49,5956;;
090822;0000;;40,9333;;
090823;0000;;29,7625;;
090824;0000;;52,9166;;
090825;0000;;45,575;;
090826;0000;;52,0124;;
090827;0000;;54,4749;;
090828;0000;;32,9666;;
090829;0000;;19,6917;;
090830;0000;;23,1375;;
090831;0000;;38,5958;;
090901;0000;;31,2916;;
090902;0000;;29,1863;;
090903;0000;;20,0125;;
090904;0000;;46,5541;;
090905;0000;;65,4874;;
090906;0000;;29,6375;;
090907;0000;;15,2125;;
090908;0000;;22,85;;
090909;0000;;31,9958;;
090910;0000;;35,8166;;
090911;0000;;41,9749;;
090912;0000;;47,3416;;
090913;0000;;35,1083;;
090914;0000;;41,4833;;
090915;0000;;42,2708;;
090916;0000;;34,1;;
090917;0000;;36,35;;
090918;0000;;44,6791;;
090919;0000;;45,8666;;
090920;0000;;37,3916;;
090921;0000;;23,3416;;
090922;0000;;28,475;;
090923;0000;;39,6916;;
090924;0000;;40,4958;;
090925;0000;;39,2291;;
090926;0000;;28,6041;;
090927;0000;;30,0291;;
090928;0000;;26,25;;
090929;0000;;33,6375;;
090930;0000;;38,9583;;
091001;0000;;55,5416;;
091002;0000;;64,6124;;
091003;0000;;34,8333;;
091004;0000;;37,2916;;
091005;0000;;31,9625;;
091006;0000;;39,8458;;
091007;0000;;35,9791;;
091008;0000;;42,7772;;
091009;0000;;36,3666;;
091010;0000;;35,0958;;
091011;0000;;29,2958;;
091012;0000;;23,065;;
091013;0000;;30,5916;;
091014;0000;;34,1291;;
091015;0000;;34,2208;;
091016;0000;;34,5043;;
091017;0000;;25,5791;;
091018;0000;;28,5416;;
091019;0000;;48,4666;;
091020;0000;;45,6791;;
091021;0000;;56,7916;;
091022;0000;;44,4583;;
091023;0000;;43,5999;;
091024;0000;;39,8707;;
091025;0000;;29,9833;;
091026;0000;;60,1416;;
091027;0000;;51,455;;
091028;0000;;57,6041;;
091029;0000;;64,7346;;
091030;0000;;35,5375;;
091031;0000;;21,5125;;
091101;0000;;23,5416;;
091102;0000;;25,2083;;
091103;0000;;30,5916;;
091104;0000;;28,1917;;
091105;0000;;28,7583;;
091106;0000;;31,5291;;
091107;0000;;31,9791;;
091108;0000;;31,0541;;
091109;0000;;38,4809;;
091110;0000;;45,8624;;
091111;0000;;58,9583;;
091112;0000;;44,4708;;
091113;0000;;42,2666;;
091114;0000;;55,3333;;
091115;0000;;45,1833;;
091116;0000;;55,1332;;
091117;0000;;47,0042;;
091118;0000;;33,7166;;
091119;0000;;29,8416;;
091120;0000;;40,0454;;
091121;0000;;44,8541;;
091122;0000;;39,1041;;
091123;0000;;32,8833;;
091124;0000;;29,7909;;
091125;0000;;36,6272;;
091126;0000;;45,7208;;
091127;0000;;47,1333;;
091128;0000;;37,7542;;
091129;0000;;32,4458;;
091130;0000;;42,2045;;
091201;0000;;46,1874;;
091202;0000;;61,0375;;
091203;0000;;62,1458;;
091204;0000;;47,5624;;
091205;0000;;37,8291;;
091206;0000;;38,5916;;
091207;0000;;34,075;;
091208;0000;;28,3041;;
091209;0000;;33,7458;;
091210;0000;;33,2333;;
091211;0000;;41,6833;;
091212;0000;;47,775;;
091213;0000;;74,5292;;
091214;0000;;55,7333;;
091215;0000;;63,9583;;
091216;0000;;72,8833;;
091217;0000;;48,6249;;
091218;0000;;53,0083;;
091219;0000;;46,0916;;
091220;0000;;55,6208;;
091221;0000;;48,1904;;
091222;0000;;;45,0714;
091223;0000;;;42,0469;
091224;0000;;;32,7404;
091225;0000;;;48,0339;
091226;0000;;;52,5988;
091227;0000;;;58,5576;
091228;0000;;;42,8998;
091229;0000;;;57,0644;
091230;0000;;;38,9716;
091231;0000;;;37,3118;
100101;0000;;;38,155;
100102;0000;;;47,6703;
100103;0000;;;30,1823;
100104;0000;;;40,2582;
100105;0000;;;34,9072;
100106;0000;;;53,5044;
100107;0000;;;55,9417;
100108;0000;;;49,5093;
100109;0000;;;54,313;
100110;0000;;;43,7708;
100111;0000;;;41,9021;
100112;0000;;;185,156;
100113;0000;;;70,5449;
100114;0000;;;74,0319;
100115;0000;;;38,741;
100116;0000;;;36,9819;
100117;0000;;;34,1465;
100118;0000;;;37,2775;
100119;0000;;;47,9573;
100120;0000;;;;
100121;0000;;;;
100122;0000;;;46,7985;
100123;0000;;;58,4262;
100124;0000;;;36,1063;
100125;0000;;;36,9401;
100126;0000;;;43,0919;
100127;0000;;;58,2738;
100128;0000;;;56,562;
100129;0000;;;48,2605;
100130;0000;;;61,4637;
100131;0000;;;61,9579;
100201;0000;;;56,7395;
100202;0000;;;34,4998;
100203;0000;;;36,4664;
